date,state,price,is_anomaly
2022-01,Sarawak,9.247837541163555,0
2022-02,Sarawak,9.231984924623116,1
2022-03,Sarawak,9.320971302428257,0
2022-04,Sarawak,9.395047619047617,0
2022-05,Sarawak,9.406317204301072,0
2022-06,Sarawak,9.4590782122905,0
2022-07,Sarawak,9.931164383561642,0
2022-08,Sarawak,10.017299035369772,0
2022-09,Sarawak,10.001446540880504,0
2022-10,Sarawak,10.007307692307691,0
2022-11,Sarawak,9.97252491694352,0
2022-12,Sarawak,10.006603174603176,0
2023-01,Sarawak,9.936765799256504,0
2023-02,Sarawak,9.8947265625,0
2023-03,Sarawak,10.04932721712538,0
2023-04,Sarawak,10.189107142857145,0
2023-05,Sarawak,10.174481481481482,0
2023-06,Sarawak,10.227554744525548,0
2023-07,Sarawak,10.278951310861425,0
2023-08,Sarawak,10.244714285714284,0
2023-09,Sarawak,10.060223214285712,0
2023-10,Sarawak,9.96122448979592,0
2023-11,Sarawak,11.15124513618677,0
2023-12,Sarawak,11.294146341463415,1
2024-01,Sarawak,11.309205776173284,1
2024-02,Sarawak,11.25404411764706,1
2024-03,Sarawak,11.216984126984125,0
2024-04,Sarawak,11.053519736842109,0
2024-05,Sarawak,10.98207715133531,0
2024-06,Sarawak,11.001529411764706,0
2024-07,Sarawak,10.938256227758004,0
