date,state,price,is_anomaly
2022-01,Perak,8.821714546283628,0
2022-02,Perak,8.785050675675677,0
2022-03,Perak,8.723523430592396,0
2022-04,Perak,8.665972871842845,0
2022-05,Perak,8.750110317975341,0
2022-06,Perak,8.80433905146317,0
2022-07,Perak,8.895419811320755,0
2022-08,Perak,8.424301075268817,1
2022-09,Perak,8.834324444444444,0
2022-10,Perak,9.099206730769232,0
2022-11,Perak,9.256897637795277,0
2022-12,Perak,9.196835385316918,0
2023-01,Perak,9.053184713375796,0
2023-02,Perak,9.17970711297071,0
2023-03,Perak,9.29997902684564,0
2023-04,Perak,9.28766820749872,0
2023-05,Perak,9.330905240868184,0
2023-06,Perak,9.322082764893134,0
2023-07,Perak,8.99784003421728,0
2023-08,Perak,8.704620874219447,0
2023-09,Perak,8.653293782629332,0
2023-10,Perak,8.759618320610688,0
2023-11,Perak,8.556174223127867,1
2023-12,Perak,8.998366684694432,0
2024-01,Perak,9.143610871440895,0
2024-02,Perak,8.938415167719981,0
2024-03,Perak,9.095767326732672,0
2024-04,Perak,8.869083255378857,0
2024-05,Perak,9.19726368159204,0
2024-06,Perak,9.47867674858223,1
2024-07,Perak,8.889499540863177,0
