date,state,price,is_anomaly
2022-01,Kedah,8.862662889518413,0
2022-02,Kedah,8.784260717410323,0
2022-03,Kedah,8.73439059158945,0
2022-04,Kedah,8.628470948012232,0
2022-05,Kedah,8.643722397476344,0
2022-06,Kedah,8.752986301369864,0
2022-07,Kedah,8.940000000000001,0
2022-08,Kedah,8.326370794559772,1
2022-09,Kedah,8.865327545382794,0
2022-10,Kedah,9.047225950782998,0
2022-11,Kedah,9.22443493150685,0
2022-12,Kedah,9.25925448028674,0
2023-01,Kedah,9.124244657332351,0
2023-02,Kedah,9.143755383290268,0
2023-03,Kedah,9.29408924652524,0
2023-04,Kedah,9.311830742659758,0
2023-05,Kedah,9.31468493150685,0
2023-06,Kedah,9.335789473684212,0
2023-07,Kedah,9.0866015037594,0
2023-08,Kedah,8.80693958664547,0
2023-09,Kedah,8.79304693715195,0
2023-10,Kedah,8.875104311543812,0
2023-11,Kedah,8.675391169635942,0
2023-12,Kedah,9.12380616740088,0
2024-01,Kedah,9.165035714285716,0
2024-02,Kedah,9.042162828947369,0
2024-03,Kedah,9.13915857605178,0
2024-04,Kedah,8.980086274509805,0
2024-05,Kedah,9.368917525773195,0
2024-06,Kedah,9.579889624724062,1
2024-07,Kedah,8.952123197903013,0
