date,state,price,is_anomaly
2022-01,Selangor,3.7228672985782,0
2022-02,Selangor,3.697071860308932,0
2022-03,Selangor,3.694736550194121,0
2022-04,Selangor,3.338363047001621,0
2022-05,Selangor,3.184697592483852,0
2022-06,Selangor,3.1818945798110394,0
2022-07,Selangor,3.043244929797192,0
2022-08,Selangor,3.050983050847458,0
2022-09,Selangor,3.03543216080402,0
2022-10,Selangor,3.054395486297689,0
2022-11,Selangor,3.3830337794773744,0
2022-12,Selangor,3.926516079632466,0
2023-01,Selangor,3.758817271589487,0
2023-02,Selangor,3.29146101903008,0
2023-03,Selangor,2.8990783190066858,0
2023-04,Selangor,2.7715217391304345,0
2023-05,Selangor,2.743675316837659,0
2023-06,Selangor,2.678595213319459,0
2023-07,Selangor,2.7910004952947007,0
2023-08,Selangor,2.9336739251814627,0
2023-09,Selangor,3.337991479001826,0
2023-10,Selangor,3.590583333333333,0
2023-11,Selangor,4.010855813953488,0
2023-12,Selangor,5.185862484921592,0
2024-01,Selangor,7.141400651465798,1
2024-02,Selangor,7.079571917808219,1
2024-03,Selangor,7.9242654028436,1
2024-04,Selangor,7.164734042553191,1
2024-05,Selangor,6.670798611111112,1
2024-06,Selangor,5.581623488773748,0
2024-07,Selangor,5.400759398496241,0
